측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20230528,영등포로,0.0207,0.0107,0.43,0.0023,12,7
20230528,정릉로,0.0173,0.0128,0.4,0.0021,14,5
20230528,종로,0.0151,0.0138,0.4,0.0026,10,5
20230528,천호대로,0.0169,0.0119,0.35,0.002,10,5
20230528,청계천로,0.0141,0.0143,0.33,0.0029,13,6
20230528,한강대로,0.0159,0.0201,0.46,0.0028,11,8
20230528,홍릉로,0.0155,0.013,0.34,0.0026,11,8
20230528,화랑로,0.0177,0.0133,0.34,0.0021,11,6
20230528,관악산,0.0035,0.0358,0.21,0.0019,5,3
20230528,남산,0.0055,0.0313,0.16,0.0031,5,2
20230528,북한산,0.0054,0.0227,0.34,0.0024,5,2
20230528,세곡,0.0083,0.0209,0.41,0.0026,10,5
20230528,항동,0.009,0.018,0.7,0.003,20,
20230528,행주,0.0118,0.0221,0.08,0.0019,12,4
20230528,마포아트센터,0.0104,0.0252,0.29,0.0022,9,4
20230528,서울숲,0.0103,0.0183,,0.002,10,4
20230528,올림픽공원,0.0108,0.0178,0.26,0.0022,11,5
20230528,자연사박물관,0.0063,0.0301,0.27,0.0023,10,4
20230529,강남구,0.0151,0.0204,0.32,0.0029,12,6
20230529,강동구,,0.0137,0.31,0.0023,11,5
20230529,강북구,0.0078,0.0207,0.34,0.0021,15,6
20230529,강서구,0.0157,0.0288,0.45,0.0026,16,7
20230529,관악구,0.0163,0.0209,0.42,0.0025,16,7
20230529,광진구,0.0134,0.0114,0.4,0.002,7,2
20230529,구로구,0.0123,0.0244,0.34,0.0019,9,5
20230529,금천구,0.0129,0.0156,0.39,0.0026,16,6
20230529,노원구,0.0109,0.0076,0.3,0.0021,7,2
20230529,도봉구,0.008,0.0243,,0.0023,13,6
20230529,동대문구,0.0128,0.0237,0.37,0.0028,14,6
20230529,동작구,0.0133,0.0219,0.31,0.0022,10,4
20230529,마포구,0.0167,0.0241,0.39,0.0026,14,7
20230529,서대문구,0.0119,0.0295,,0.0013,12,5
20230529,서초구,0.015,0.0239,0.38,0.0026,13,5
20230529,성동구,0.0147,0.0222,0.32,0.0025,13,7
20230529,성북구,0.0144,0.0263,0.38,0.002,16,8
20230529,송파구,0.0163,0.0077,0.38,0.0021,8,4
20230529,양천구,0.0184,0.0079,0.42,0.0024,12,5
20230529,영등포구,0.0169,0.022,0.37,0.0024,12,3
20230529,용산구,0.0143,0.0235,0.39,0.0028,15,10
20230529,은평구,0.0094,0.0084,,0.002,8,2
20230529,종로구,0.013,0.0114,0.38,0.0025,4,1
20230529,중구,0.0184,0.0194,0.37,0.0025,11,6
20230529,중랑구,0.0149,0.021,0.3,0.002,12,6
20230529,강남대로,0.0195,0.0147,0.36,0.0016,13,6
20230529,강변북로,0.0236,0.015,0.58,0.0022,14,6
20230529,공항대로,0.0232,0.0221,0.38,0.0026,18,9
20230529,도산대로,0.016,0.0179,0.69,0.0023,14,7
20230529,동작대로,0.0229,0.0179,0.49,0.0022,17,9
20230529,시흥대로,0.0329,0.0118,0.52,0.0029,23,10
20230529,신촌로,0.0202,0.0142,0.46,0.0026,17,9
20230529,영등포로,0.0224,0.0163,0.45,0.0024,17,11
20230529,정릉로,0.0199,0.0186,0.45,0.0022,18,8
20230529,종로,0.0192,0.0157,0.49,0.003,16,8
20230529,천호대로,0.0206,0.0136,0.41,0.0022,16,6
20230529,청계천로,0.0183,0.0166,0.45,0.0066,16,9
20230529,한강대로,0.0181,0.0237,0.49,0.0029,23,13
20230529,홍릉로,0.0194,0.0202,0.39,0.0029,17,10
20230529,화랑로,0.0225,0.018,0.42,0.0024,18,9
20230529,관악산,0.004,0.039,0.25,0.0019,14,5
20230529,남산,0.0092,0.029,0.27,0.0031,8,4
20230529,북한산,0.0043,0.0159,0.32,0.0024,4,2
20230529,세곡,0.0123,0.0162,0.49,0.0026,13,4
20230529,항동,0.0087,0.019,0.7,0.0028,7,6
20230529,행주,0.0135,0.0194,,0.002,13,6
20230529,마포아트센터,0.0159,0.0265,0.35,0.0022,17,7
20230529,서울숲,0.012,0.0187,0.47,0.0021,14,5
20230529,올림픽공원,0.0101,0.0173,0.24,0.0022,11,5
20230529,자연사박물관,0.0118,0.0289,0.37,0.0024,14,4
20230530,강남구,0.0187,0.0285,0.37,0.003,33,18
20230530,강동구,,0.0146,0.37,0.0025,34,15
20230530,강북구,0.0086,0.0287,0.36,0.0022,35,18
20230530,강서구,0.0181,0.0311,0.5,0.0031,38,19
20230530,관악구,0.0176,0.0294,0.44,0.0029,36,17
20230530,광진구,0.0148,0.0301,0.4,0.0024,34,15
20230530,구로구,0.015,0.0274,0.38,0.002,32,20
20230530,금천구,0.0119,0.0232,0.41,0.0029,37,18
20230530,노원구,0.0126,0.0271,0.38,0.0026,31,16
20230530,도봉구,0.0128,0.029,,0.0021,31,18
20230530,동대문구,0.0136,0.0324,0.4,0.0031,37,18
20230530,동작구,0.0144,0.0214,0.38,0.0026,38,22
20230530,마포구,0.016,0.0348,0.41,0.0029,31,19
20230530,서대문구,0.0129,0.0247,,0.0017,30,19
20230530,서초구,0.0216,0.0134,0.5,0.0027,37,25
20230530,성동구,0.0156,0.0299,0.35,0.003,39,22
20230530,성북구,0.0153,0.0312,0.41,0.0019,36,20
20230530,송파구,0.0216,0.0204,0.4,0.0023,38,18
20230530,양천구,0.018,0.0244,0.47,0.0028,38,22
20230530,영등포구,0.0254,0.0268,0.46,0.0027,45,23
20230530,용산구,0.0255,0.0153,0.55,0.0032,45,32
20230530,은평구,0.0085,0.0229,,0.002,31,20
20230530,종로구,0.0142,0.0324,0.43,0.0029,31,14
20230530,중구,0.0197,0.0268,0.41,0.0027,29,18
20230530,중랑구,0.0154,0.0281,0.35,0.0023,35,17
20230530,강남대로,0.0242,0.0153,0.38,0.0017,36,19
20230530,강변북로,0.0187,0.0245,0.56,0.0026,33,20
20230530,공항대로,0.0276,0.0231,0.45,0.0029,38,18
20230530,도산대로,0.0188,0.0235,0.69,0.0023,39,21
20230530,동작대로,0.028,0.022,0.5,0.0025,36,18
20230530,시흥대로,0.0441,0.0111,0.59,0.0034,50,25
20230530,신촌로,0.0197,0.0224,0.44,0.0028,39,18
20230530,영등포로,0.0264,0.0224,0.5,0.0027,49,29
20230530,정릉로,0.0226,0.0227,0.47,0.0025,39,19
20230530,종로,0.022,0.0176,0.53,0.0034,40,21
20230530,천호대로,0.0222,0.0203,0.42,0.0024,32,15
20230530,청계천로,0.02,0.0213,0.49,0.006,43,22
20230530,한강대로,0.0227,0.0273,0.55,0.0031,45,26
20230530,홍릉로,0.0198,0.0286,0.4,0.0031,39,23
20230530,화랑로,0.0277,0.0184,0.48,0.0026,39,18
20230530,관악산,0.006,0.0414,0.28,0.0019,29,16
20230530,남산,0.0119,0.0294,0.38,0.0035,35,26
20230530,북한산,0.0051,0.0265,0.34,0.0024,27,16
20230530,세곡,0.0138,0.0171,0.51,0.0027,34,16
20230530,항동,0.0106,0.0099,0.87,0.0029,35,30
20230530,행주,0.017,0.0264,0.67,0.002,31,15
20230530,마포아트센터,0.0155,0.0337,0.35,0.0022,42,23
20230530,서울숲,0.0146,0.0165,0.65,0.0021,38,25
20230530,올림픽공원,0.0107,0.025,0.37,0.0021,30,16
20230530,자연사박물관,0.0112,0.0355,,0.0024,33,15
20230531,강남구,0.0176,0.0442,0.32,0.003,27,14
20230531,강동구,0.0124,0.0375,0.3,0.0025,29,13
20230531,강북구,0.0099,0.0482,0.33,0.0022,30,15
20230531,강서구,0.0136,0.0473,0.37,0.003,27,12
20230531,관악구,0.0149,0.0297,0.36,0.0026,32,13
20230531,광진구,0.0161,0.0461,0.3,0.0024,28,12
20230531,구로구,0.0098,0.0399,0.32,0.0022,23,11
20230531,금천구,0.0122,0.0385,0.31,0.0028,24,13
20230531,노원구,0.0083,0.0346,0.3,0.0025,27,13
20230531,도봉구,0.009,0.0325,,0.002,25,13
20230531,동대문구,0.0124,0.0477,0.34,0.0031,32,13
20230531,동작구,0.0124,0.0472,0.28,0.0026,26,13
20230531,마포구,0.0135,0.0509,0.34,0.003,26,14
20230531,서대문구,0.0127,0.0481,0.47,0.0017,24,10
20230531,서초구,0.0132,0.044,0.32,0.0028,26,10
20230531,성동구,0.0146,0.0459,0.3,0.0026,27,14
20230531,성북구,0.0156,0.0455,0.33,0.002,30,13
20230531,송파구,0.0246,0.0347,0.33,0.0026,29,13
20230531,양천구,0.0141,0.0428,0.36,0.0028,27,14
20230531,영등포구,0.0171,0.0425,0.34,0.0028,27,10
20230531,용산구,0.0157,0.0461,0.37,0.003,29,16
20230531,은평구,0.0113,0.0472,0.51,0.0018,25,13
20230531,종로구,0.0134,0.0461,0.37,0.0028,25,10
20230531,중구,0.0181,0.0405,0.35,0.0026,22,13
20230531,중랑구,0.014,0.0457,0.29,0.0022,31,14
20230531,강남대로,0.026,0.0305,0.29,0.0023,28,14
20230531,강변북로,0.0321,0.0293,0.5,0.003,26,12
20230531,공항대로,0.0216,0.039,0.33,0.0028,28,12
20230531,도산대로,0.0186,0.0349,0.5,0.0026,26,13
20230531,동작대로,0.0248,0.039,0.42,0.0026,31,15
20230531,시흥대로,0.0326,0.0271,0.41,0.0031,31,14
20230531,신촌로,0.0234,0.0325,0.41,0.0028,33,14
20230531,영등포로,0.0281,0.0317,0.44,0.0027,28,14
20230531,정릉로,0.026,0.0367,0.42,0.0025,30,14
20230531,종로,0.0236,0.0319,0.48,0.0036,30,13
20230531,천호대로,0.021,0.0399,0.35,0.0024,27,13
20230531,청계천로,0.0202,0.0354,0.42,0.0041,33,16
20230531,한강대로,0.0212,0.0401,0.46,0.0031,35,16
20230531,홍릉로,0.0212,0.0396,0.37,0.003,30,15
20230531,화랑로,0.0264,0.0358,0.38,0.0025,34,15
20230531,관악산,0.0042,0.0445,0.17,0.002,18,9
20230531,남산,0.0103,0.0493,0.37,0.0034,24,10
20230531,북한산,0.0078,0.045,0.3,0.0025,22,13
20230531,세곡,0.0159,0.0212,0.46,0.0028,27,9
20230531,항동,0.0087,0.0439,0.49,0.003,22,13
20230531,행주,0.0164,0.0294,0.66,0.002,27,8
20230531,마포아트센터,0.0147,0.045,0.27,0.0026,31,13
20230531,서울숲,0.0122,0.0266,0.44,0.0022,25,13
20230531,올림픽공원,0.0107,0.0449,0.26,0.0023,23,14
20230531,자연사박물관,0.0106,0.0432,0.24,0.0027,25,11
20230601,강남구,0.0243,0.0472,0.42,0.003,40,23
20230601,강동구,0.0195,0.0375,0.39,0.0027,40,22
20230601,강북구,0.0088,0.0526,0.36,0.0022,36,21
20230601,강서구,0.0181,0.0488,0.43,0.0035,41,21
20230601,관악구,0.024,0.0447,0.47,0.0033,43,22
20230601,광진구,0.0214,0.0456,0.41,0.0026,39,22
20230601,구로구,0.017,0.0381,0.38,0.0026,41,22
20230601,금천구,0.0186,0.0413,0.43,0.0035,38,24
20230601,노원구,0.0131,0.0474,0.37,0.0026,34,20
20230601,도봉구,0.0109,0.0518,0.47,0.0025,32,19
20230601,동대문구,0.0157,0.0522,0.4,0.0033,37,21
20230601,동작구,0.0185,0.0471,0.38,0.0029,36,22
20230601,마포구,0.0203,0.0503,0.41,0.0035,35,22
20230601,서대문구,0.0157,0.0495,0.55,0.0017,33,18
20230601,서초구,0.0266,0.0414,0.4,0.0029,42,23
20230601,성동구,0.0239,0.0447,0.4,0.0033,39,24
20230601,성북구,0.0164,0.0491,0.42,0.0021,37,20
20230601,송파구,0.0279,0.0422,0.46,0.0027,45,27
20230601,양천구,0.019,0.0441,0.44,0.0032,39,23
20230601,영등포구,0.0249,0.033,0.43,0.0031,37,19
20230601,용산구,0.0216,0.0488,0.45,0.0032,41,24
20230601,은평구,0.0111,0.0496,0.61,0.0018,34,20
20230601,종로구,0.0167,0.05,0.43,0.0029,33,17
20230601,중구,0.0173,0.0467,0.39,0.0026,30,19
20230601,중랑구,0.0197,0.0445,0.38,0.0024,34,21
20230601,강남대로,0.0352,0.0276,0.43,0.0029,42,24
20230601,강변북로,0.0444,0.0258,0.65,0.0028,45,24
20230601,공항대로,0.0315,0.0369,0.42,0.0031,42,22
20230601,도산대로,0.0267,0.036,0.64,0.0027,45,26
20230601,동작대로,0.0357,0.0348,0.53,0.0028,43,25
20230601,시흥대로,0.0386,0.0296,0.49,0.0038,46,25
20230601,신촌로,0.0343,0.03,0.55,0.0031,50,22
20230601,영등포로,0.0309,0.0362,0.49,0.0031,41,22
20230601,정릉로,0.0306,0.0405,0.48,0.0026,38,20
20230601,종로,0.0187,0.0377,0.46,0.0035,34,18
20230601,천호대로,0.0339,0.0364,0.49,0.0027,40,21
20230601,청계천로,0.0262,0.0363,0.45,0.0039,46,23
20230601,한강대로,0.0257,0.0442,0.53,0.0032,44,24
20230601,홍릉로,0.0277,0.0424,0.46,0.0031,37,22
20230601,화랑로,0.0312,0.033,0.46,0.0026,41,22
20230601,관악산,0.0091,0.0651,0.3,0.0024,38,27
20230601,남산,0.0124,0.0527,0.47,0.0035,36,20
20230601,북한산,0.0061,0.0492,0.33,0.0024,26,17
20230601,세곡,0.0226,0.0364,0.5,0.0029,43,25
20230601,항동,0.014,0.02,0.7,0.003,25,
20230601,행주,0.0175,0.0442,0.42,0.0023,37,19
20230601,마포아트센터,0.019,0.0474,0.34,0.0027,45,21
20230601,서울숲,0.0205,0.0369,0.55,0.0023,41,23
20230601,올림픽공원,0.0193,0.0401,0.36,0.0024,39,25
20230601,자연사박물관,0.0155,0.0354,0.28,0.0028,34,19
20230602,강남구,0.0169,0.0438,0.32,0.003,31,18
20230602,강동구,0.0137,0.0383,0.33,0.0025,32,17
20230602,강북구,0.0068,0.0508,0.32,0.0021,30,17
20230602,강서구,0.0128,0.0462,0.36,0.0026,31,14
20230602,관악구,0.0155,0.0435,0.37,0.0027,29,16
20230602,광진구,0.0142,0.0464,0.32,0.0025,31,15
20230602,구로구,0.0108,0.038,0.31,0.002,29,14
20230602,금천구,0.0155,0.0362,0.35,0.0031,31,17
20230602,노원구,0.0097,0.0484,0.33,0.0024,29,16
20230602,도봉구,0.0076,0.0503,0.44,0.0024,31,17
20230602,동대문구,0.0118,0.0464,0.36,0.003,31,16
20230602,동작구,0.0132,0.0463,0.3,0.0025,28,17
20230602,마포구,0.0149,0.0479,0.35,0.0026,27,15
20230602,서대문구,0.0133,0.0446,0.46,0.0015,30,15
20230602,서초구,0.0131,0.0427,0.34,0.0027,34,18
20230602,성동구,0.0166,0.0423,0.33,0.0028,31,18
20230602,성북구,0.0124,0.0451,0.38,0.0019,34,18
20230602,송파구,0.0189,0.043,0.38,0.0024,35,20
20230602,양천구,0.0142,0.0427,0.37,0.0028,30,17
20230602,영등포구,0.0156,0.0459,0.35,0.0026,28,16
20230602,용산구,0.0148,0.0461,0.39,0.0029,33,19
20230602,은평구,0.0108,0.0429,0.58,0.0018,32,18
20230602,종로구,0.0133,0.0443,0.39,0.0026,28,13
20230602,중구,0.0139,0.0411,0.35,0.0023,24,14
20230602,중랑구,0.0143,0.0445,0.31,0.0023,27,15
20230602,강남대로,0.0268,0.0289,0.36,0.0026,37,22
20230602,강변북로,0.0363,0.0255,0.58,0.0026,38,18
20230602,공항대로,0.026,0.0356,0.35,0.0027,32,15
20230602,도산대로,0.0198,0.0336,0.54,0.0024,37,20
20230602,동작대로,0.0287,0.0373,0.46,0.0026,35,21
20230602,시흥대로,0.0275,0.0295,0.37,0.0031,32,16
20230602,신촌로,0.0306,0.0243,0.56,0.0029,43,18
20230602,영등포로,0.0276,0.0319,0.46,0.0027,33,18
20230602,정릉로,0.0232,0.0386,0.42,0.0026,31,16
20230602,종로,0.0158,0.0339,0.42,0.0031,28,14
20230602,천호대로,0.0224,0.0403,0.39,0.0023,32,15
20230602,청계천로,0.0208,0.0343,0.39,0.0035,38,18
20230602,한강대로,0.0218,0.0399,0.49,0.003,39,21
20230602,홍릉로,0.0225,0.0391,0.45,0.0028,31,18
20230602,화랑로,0.0231,0.0379,0.36,0.0025,34,17
20230602,관악산,0.0075,0.0579,0.3,0.0023,32,24
20230602,남산,0.0092,0.0474,0.42,0.0033,30,16
20230602,북한산,0.0056,0.0449,0.3,0.0024,24,16
20230602,세곡,0.0177,0.0352,0.58,0.003,36,18
20230602,항동,0.0088,0.0408,0.53,0.0029,26,19
20230602,행주,0.0115,0.0436,0.35,0.002,26,11
20230602,마포아트센터,0.0147,0.0431,0.29,0.0023,41,18
20230602,서울숲,0.0132,0.0373,0.47,0.0022,35,20
20230602,올림픽공원,0.0132,0.0427,0.28,0.0023,33,21
20230602,자연사박물관,0.0123,0.0437,,0.0026,32,16
20230603,강남구,0.0165,0.0495,0.33,0.0032,33,16
20230603,강동구,0.0127,0.0391,0.33,0.0027,33,14
20230603,강북구,0.007,0.0536,0.33,0.0023,34,13
20230603,강서구,0.0143,0.0491,0.39,0.003,35,12
20230603,관악구,0.0168,0.0455,0.39,0.0031,35,15
20230603,광진구,0.0156,0.0475,0.28,0.0027,35,13
20230603,구로구,0.0095,0.0427,0.32,0.0024,33,10
20230603,금천구,0.0127,0.0425,0.37,0.0032,28,14
20230603,노원구,0.0096,0.0511,0.34,0.0027,32,13
20230603,도봉구,0.0089,0.0537,0.38,0.0029,32,12
20230603,동대문구,0.0112,0.051,0.37,0.0033,34,13
20230603,동작구,0.0118,0.0515,0.31,0.0028,31,14
20230603,마포구,0.0143,0.0519,0.37,0.0033,31,14
20230603,서대문구,0.0115,0.0492,0.31,,30,10
20230603,서초구,0.0134,0.0456,0.35,0.003,38,14
20230603,성동구,0.0148,0.0482,0.33,0.0029,33,16
20230603,성북구,0.0129,0.0483,0.37,0.0023,35,13
20230603,송파구,0.0165,0.0473,0.38,0.0027,35,17
20230603,양천구,0.0145,0.0459,0.39,0.0031,32,14
20230603,영등포구,0.0162,0.0497,0.36,0.003,31,13
20230603,용산구,0.0152,0.0488,0.43,0.0034,38,16
20230603,은평구,0.0096,0.0461,,0.002,32,13
20230603,종로구,0.0124,0.05,0.38,0.0031,30,10
20230603,중구,0.014,0.0453,0.35,0.0027,25,12
20230603,중랑구,0.0135,0.0459,0.32,0.0025,32,16
20230603,강남대로,0.0253,0.0333,0.31,0.003,35,16
20230603,강변북로,0.0284,0.0342,0.52,0.0028,38,15
20230603,공항대로,0.0249,0.0394,0.38,0.0032,41,14
20230603,도산대로,0.0186,0.0388,0.5,0.0028,38,17
20230603,동작대로,0.0243,0.0452,0.46,0.0029,39,17
20230603,시흥대로,0.0246,0.0375,0.37,0.0034,34,13
20230603,신촌로,0.0261,0.0309,0.53,0.003,40,15
20230603,영등포로,0.0259,0.0373,0.45,0.0029,34,14
20230603,정릉로,0.0209,0.0426,0.42,0.0029,33,13
20230603,종로,0.0165,0.0362,0.42,0.0034,34,12
20230603,천호대로,0.0218,0.0425,0.39,0.0027,40,13
20230603,청계천로,0.0168,0.0397,0.37,0.0042,40,15
20230603,한강대로,0.0219,0.0444,0.51,0.0034,41,16
20230603,홍릉로,0.0201,0.0447,0.4,0.0032,33,14
20230603,화랑로,0.0227,0.0382,0.39,0.0027,36,14
20230603,관악산,0.0054,0.0642,0.22,0.0025,32,15
20230603,남산,0.0086,0.0537,0.41,0.0037,32,11
20230603,북한산,0.0046,0.0531,0.26,0.0026,24,11
20230603,세곡,0.0145,0.0403,,0.003,34,14
20230603,항동,0.0079,0.0477,0.45,0.0034,27,13
20230603,행주,0.0114,0.0482,0.31,0.0023,32,11
20230603,마포아트센터,0.0144,0.0467,0.29,0.0028,41,14
20230603,서울숲,0.0129,0.0389,0.35,0.0024,41,16
20230603,올림픽공원,0.012,0.0466,0.22,0.0025,32,15
20230603,자연사박물관,0.0143,0.0291,0.32,0.0028,35,16
20230604,강남구,0.0108,0.0708,0.37,0.0035,34,19
20230604,강동구,0.0087,0.0579,0.35,0.0028,36,17
20230604,강북구,0.0081,0.066,0.38,0.0026,34,18
20230604,강서구,0.0104,0.0708,0.42,0.0032,39,17
20230604,관악구,0.011,0.0729,0.42,0.0033,38,19
20230604,광진구,0.0114,0.0687,0.27,0.003,34,16
20230604,구로구,0.0061,0.0608,0.34,0.0025,38,16
20230604,금천구,0.0094,0.0629,0.39,0.0033,34,18
20230604,노원구,0.0105,0.0634,0.39,0.003,33,17
20230604,도봉구,0.0091,0.0651,0.42,0.0032,34,18
20230604,동대문구,0.0096,0.0713,0.41,0.0036,37,18
20230604,동작구,0.0085,0.0702,0.33,0.003,31,17
20230604,마포구,0.0113,0.079,0.4,0.0034,32,18
20230604,서대문구,0.012,0.0662,0.35,,36,18
20230604,서초구,0.007,0.066,0.36,0.0031,36,18
20230604,성동구,0.0111,0.0708,0.37,0.0029,34,18
20230604,성북구,0.0119,0.0665,0.42,0.0027,45,19
20230604,송파구,0.0094,0.0715,0.38,0.0028,36,18
20230604,양천구,,0.057,0.4,0.003,37,22
20230604,영등포구,0.01,0.0747,0.38,0.003,31,16
20230604,용산구,0.01,0.0728,0.42,0.0035,37,19
20230604,은평구,0.0101,0.0633,,0.0023,40,22
20230604,종로구,0.0104,0.0716,0.42,0.0033,34,14
20230604,중구,0.011,0.0662,0.39,0.0029,29,17
20230604,중랑구,0.0124,0.0628,0.36,0.0028,35,19
20230604,강남대로,0.017,0.0543,0.29,0.003,35,19
20230604,강변북로,0.0231,0.0552,0.53,0.003,43,19
20230604,공항대로,0.0141,0.0659,0.36,0.0032,37,16
20230604,도산대로,0.0129,0.0579,0.5,0.003,44,22
20230604,동작대로,0.0186,0.0681,0.45,0.0028,38,19
20230604,시흥대로,0.0231,0.0525,0.41,0.0033,39,18
20230604,신촌로,0.0223,0.0529,0.49,0.0031,42,18
20230604,영등포로,0.0221,0.0579,0.46,0.003,37,18
20230604,정릉로,0.0197,0.064,0.46,0.0031,38,18
20230604,종로,0.017,0.0501,0.49,0.0035,38,16
20230604,천호대로,0.0141,0.0654,0.39,0.0028,36,16
20230604,청계천로,0.0133,0.0558,0.4,0.0039,43,19
20230604,한강대로,0.0178,0.068,0.55,0.0036,50,24
20230604,홍릉로,0.0191,0.0636,0.42,0.0035,35,19
20230604,화랑로,0.0198,0.0534,0.4,0.003,38,17
20230604,관악산,0.0041,0.0799,0.22,0.003,30,16
20230604,남산,0.0079,0.0731,0.48,0.004,38,19
20230604,북한산,0.006,0.0621,0.31,0.0027,28,16
20230604,세곡,0.009,0.0581,,0.0033,37,17
20230604,항동,0.0058,0.0696,0.48,0.0034,34,22
20230604,행주,0.0122,0.0637,0.42,0.0027,37,16
20230604,마포아트센터,0.0111,0.0681,0.32,0.0031,49,21
20230604,서울숲,0.0081,0.0609,0.36,0.0027,45,22
20230604,올림픽공원,0.0088,0.0679,0.24,0.0029,36,21
20230604,자연사박물관,0.0104,0.0659,0.26,0.0034,42,20
20230605,강남구,0.0129,0.0593,0.3,0.0033,28,15
20230605,강동구,0.0124,0.0474,0.31,0.0026,28,15
20230605,강북구,0.0099,0.0578,0.35,0.0023,28,15
20230605,강서구,0.0117,0.057,0.35,0.0029,31,14
20230605,관악구,0.0124,0.0585,0.37,0.003,30,16
20230605,광진구,0.0144,0.0538,0.27,0.003,28,13
20230605,구로구,0.0077,0.0489,0.3,0.0023,26,11
20230605,금천구,0.0117,0.0505,0.34,0.0031,28,15
20230605,노원구,0.0136,0.0537,0.36,0.0028,29,15
20230605,도봉구,0.0113,0.0553,0.43,0.003,30,15
20230605,동대문구,0.0126,0.0576,0.36,0.0034,32,15
20230605,동작구,0.0105,0.0586,0.29,0.0028,25,14
20230605,마포구,0.0128,0.0634,0.35,0.0031,27,14
20230605,서대문구,0.0139,0.0538,0.34,,31,15
20230605,서초구,0.0101,0.0532,0.32,0.003,38,14
20230605,성동구,0.0137,0.057,0.31,0.0028,28,15
20230605,성북구,0.015,0.0511,0.37,0.0024,36,15
20230605,송파구,0.0152,0.0549,0.34,0.0025,33,15
20230605,양천구,0.0118,0.0537,0.35,0.0029,27,14
20230605,영등포구,0.0123,0.06,0.33,0.0028,26,12
20230605,용산구,0.0136,0.0573,0.37,0.0032,31,17
20230605,은평구,0.0138,0.0457,,0.0021,36,20
20230605,종로구,0.0138,0.056,0.39,0.0031,28,12
20230605,중구,0.0206,0.0402,0.41,0.0029,27,16
20230605,중랑구,0.0159,0.0517,0.32,0.0026,28,16
20230605,강남대로,0.0249,0.0397,0.31,0.0029,31,16
20230605,강변북로,0.0286,0.0408,0.47,0.0032,33,14
20230605,공항대로,0.0182,0.0485,0.31,0.0028,28,14
20230605,도산대로,0.0175,0.0448,0.48,0.0028,35,17
20230605,동작대로,0.0232,0.0525,0.4,0.0024,31,16
20230605,시흥대로,0.0251,0.0416,0.34,0.0029,30,14
20230605,신촌로,0.0262,0.0384,0.47,0.003,34,16
20230605,영등포로,0.0264,0.0432,0.43,0.0028,31,15
20230605,정릉로,0.0256,0.0454,0.42,0.0029,33,15
20230605,종로,0.0205,0.0377,0.45,0.0035,31,13
20230605,천호대로,0.0191,0.0511,0.35,0.0026,31,12
20230605,청계천로,0.0204,0.0407,0.43,0.0036,37,16
20230605,한강대로,0.0221,0.0536,0.51,0.0035,41,20
20230605,홍릉로,0.0212,0.05,0.39,0.0034,33,17
20230605,화랑로,0.0258,0.0406,0.38,0.0028,35,15
20230605,관악산,0.0048,0.0775,0.26,0.0027,29,17
20230605,남산,0.0087,0.0612,0.44,0.0038,30,14
20230605,북한산,0.008,0.056,0.29,0.0027,26,13
20230605,세곡,0.018,0.033,,0.0032,39,19
20230605,항동,0.0078,0.0531,0.45,0.0032,25,16
20230605,행주,0.0153,0.0491,0.36,0.0027,29,12
20230605,마포아트센터,0.013,0.0552,0.27,0.0029,37,15
20230605,서울숲,0.0113,0.0495,0.35,0.0026,35,17
